Data Medicao;Hora Medicao;VENTO, DIRECAO HORARIA (gr)(° (gr));VENTO, RAJADA MAXIMA(m/s);VENTO, VELOCIDADE HORARIA(m/s);
2009-11-29;0000;null;null;null;
2009-11-29;0100;null;null;null;
2009-11-29;0200;null;null;null;
2009-11-29;0300;null;null;null;
2009-11-29;0400;null;null;null;
2009-11-29;0500;null;null;null;
2009-11-29;0600;null;null;null;
2009-11-29;0700;null;null;null;
2009-11-29;0800;null;null;null;
2009-11-29;0900;null;null;null;
2009-11-29;1000;206;1,5;,2;
2009-11-29;1100;186;2,7;,4;
2009-11-29;1200;220;4,4;1,7;
2009-11-29;1300;256;6,4;3,8;
2009-11-29;1400;278;8,3;4,5;
2009-11-29;1500;266;10;4,7;
2009-11-29;1600;245;7,5;3,2;
2009-11-29;1700;243;8,3;3,7;
2009-11-29;1800;252;8,9;2,6;
2009-11-29;1900;244;7;2,7;
2009-11-29;2000;107;6,9;3,6;
2009-11-29;2100;92;6,9;3,1;
2009-11-29;2200;71;6;1,9;
2009-11-29;2300;65;5,2;2,8;
2009-11-30;0000;62;5,2;2,3;
2009-11-30;0100;58;4,9;2,5;
2009-11-30;0200;null;null;null;
2009-11-30;0300;null;null;null;
2009-11-30;0400;null;null;null;
2009-11-30;0500;null;null;null;
2009-11-30;0600;null;null;null;
2009-11-30;0700;null;null;null;
2009-11-30;0800;null;null;null;
2009-11-30;0900;null;null;null;
2009-11-30;1000;null;null;null;
2009-11-30;1100;296;6,8;3,2;
2009-11-30;1200;292;7,5;3,7;
2009-11-30;1300;289;7,9;3,9;
2009-11-30;1400;294;9,4;4,5;
2009-11-30;1500;270;9,6;4,3;
2009-11-30;1600;276;9,4;4,6;
2009-11-30;1700;281;10,3;4,5;
2009-11-30;1800;250;8,6;4,9;
2009-11-30;1900;270;9;3,6;
2009-11-30;2000;302;6,8;3,2;
2009-11-30;2100;296;6,8;2,6;
2009-11-30;2200;284;4,3;1;
2009-11-30;2300;26;3,9;,4;
2009-12-01;0000;223;4,4;1,8;
2009-12-01;0100;209;4,4;1,4;
2009-12-01;0200;182;3,2;,2;
2009-12-01;0300;224;2,5;1,3;
2009-12-01;0400;null;null;null;
2009-12-01;0500;null;null;null;
2009-12-01;0600;null;null;null;
2009-12-01;0700;null;null;null;
2009-12-01;0800;null;null;null;
2009-12-01;0900;null;null;null;
2009-12-01;1000;116;5;2,4;
2009-12-01;1100;104;5,6;2,8;
2009-12-01;1200;110;5;2,6;
2009-12-01;1300;68;5;1,9;
2009-12-01;1400;76;6,8;3,1;
2009-12-01;1500;87;6,8;2,5;
2009-12-01;1600;85;6,2;2,6;
2009-12-01;1700;66;6,4;2,3;
2009-12-01;1800;61;6,5;2,8;
2009-12-01;1900;106;7,1;3;
2009-12-01;2000;89;6,8;2,8;
2009-12-01;2100;91;8,1;3,5;
2009-12-01;2200;78;7,1;2,8;
2009-12-01;2300;94;7,5;2,6;
2009-12-02;0000;97;6,9;2,7;
2009-12-02;0100;98;5,9;2,8;
2009-12-02;0200;98;5,4;2,1;
2009-12-02;0300;null;null;null;
2009-12-02;0400;null;null;null;
2009-12-02;0500;null;null;null;
2009-12-02;0600;null;null;null;
2009-12-02;0700;null;null;null;
2009-12-02;0800;null;null;null;
2009-12-02;0900;null;null;null;
2009-12-02;1000;45;5,1;2,4;
2009-12-02;1100;359;4;1,8;
2009-12-02;1200;17;5,3;1,3;
2009-12-02;1300;44;5,9;2,2;
2009-12-02;1400;287;7,3;3,4;
2009-12-02;1500;283;6,9;2,9;
2009-12-02;1600;326;7,5;3,4;
2009-12-02;1700;266;8,2;3,9;
2009-12-02;1800;299;7,1;3,1;
2009-12-02;1900;336;7,2;2,9;
2009-12-02;2000;288;5,9;2,4;
2009-12-02;2100;352;4,2;,1;
2009-12-02;2200;29;2,6;,9;
2009-12-02;2300;96;5,9;2,5;
2009-12-03;0000;199;18,8;2,8;
2009-12-03;0100;225;9,3;4,2;
2009-12-03;0200;232;8,9;2;
2009-12-03;0300;15;5,5;2,9;
2009-12-03;0400;340;5,5;1,8;
2009-12-03;0500;312;4,6;1,8;
2009-12-03;0600;270;5,6;1;
2009-12-03;0700;null;null;null;
2009-12-03;0800;null;null;null;
2009-12-03;0900;239;2,5;,6;
2009-12-03;1000;360;2,5;,2;
2009-12-03;1100;81;2,9;1,5;
2009-12-03;1200;199;4;1,7;
2009-12-03;1300;242;5,2;2,3;
2009-12-03;1400;233;7,4;3,6;
2009-12-03;1500;205;6,6;2,1;
2009-12-03;1600;195;7,1;2,1;
2009-12-03;1700;220;6,1;1,9;
2009-12-03;1800;193;6,1;2,5;
2009-12-03;1900;109;5,8;3;
2009-12-03;2000;91;6;2,3;
2009-12-03;2100;90;7,1;3;
2009-12-03;2200;84;6,3;2,7;
2009-12-03;2300;83;7,1;3;
2009-12-04;0000;94;7,8;3,9;
2009-12-04;0100;92;9;3,8;
2009-12-04;0200;104;7,9;3,9;
2009-12-04;0300;124;8,1;2,8;
2009-12-04;0400;106;6,5;2,5;
2009-12-04;0500;101;6,5;2,6;
2009-12-04;0600;98;6,3;2,9;
2009-12-04;0700;96;6,3;1,7;
2009-12-04;0800;null;null;null;
2009-12-04;0900;null;null;null;
2009-12-04;1000;null;null;null;
2009-12-04;1100;null;null;null;
2009-12-04;1200;120;7,1;2,9;
2009-12-04;1300;113;7,1;2,8;
2009-12-04;1400;46;6,5;4,1;
2009-12-04;1500;91;7;3,1;
2009-12-04;1600;83;7,1;3,2;
2009-12-04;1700;97;6,5;2,4;
2009-12-04;1800;90;6,3;2,7;
2009-12-04;1900;123;6,8;2,9;
2009-12-04;2000;103;7;3,7;
2009-12-04;2100;104;7,8;3,4;
2009-12-04;2200;108;8,7;3,5;
2009-12-04;2300;100;8,5;3,6;
2009-12-05;0000;null;null;null;
2009-12-05;0100;null;null;null;
2009-12-05;0200;null;null;null;
2009-12-05;0300;null;null;null;
2009-12-05;0400;null;null;null;
2009-12-05;0500;null;null;null;
2009-12-05;0600;null;null;null;
2009-12-05;0700;null;null;null;
2009-12-05;0800;null;null;null;
2009-12-05;0900;null;null;null;
2009-12-05;1000;null;null;null;
2009-12-05;1100;null;null;null;
2009-12-05;1200;84;8,3;3,6;
2009-12-05;1300;71;9;4,4;
2009-12-05;1400;89;8,7;3,1;
2009-12-05;1500;76;8,3;3,1;
2009-12-05;1600;97;7,2;3,7;
2009-12-05;1700;77;9,3;4,1;
2009-12-05;1800;99;9;3,6;
2009-12-05;1900;97;8,7;3,5;
2009-12-05;2000;69;8,7;3,5;
2009-12-05;2100;87;9,2;4;
2009-12-05;2200;81;8,7;3,2;
2009-12-05;2300;73;6,4;2;
2009-12-06;0000;76;5,7;2,4;
2009-12-06;0100;null;null;null;
2009-12-06;0200;null;null;null;
2009-12-06;0300;null;null;null;
2009-12-06;0400;null;null;null;
2009-12-06;0500;null;null;null;
2009-12-06;0600;null;null;null;
2009-12-06;0700;null;null;null;
2009-12-06;0800;null;null;null;
2009-12-06;0900;null;null;null;
2009-12-06;1000;null;null;null;
2009-12-06;1100;7;4,9;2,1;
2009-12-06;1200;61;4,3;2,6;
2009-12-06;1300;47;4,6;1,7;
2009-12-06;1400;308;4,4;1,2;
2009-12-06;1500;81;4,5;2;
2009-12-06;1600;142;5,5;1,7;
2009-12-06;1700;148;5,8;1,7;
2009-12-06;1800;119;5,1;1,8;
2009-12-06;1900;75;5,5;2,3;
2009-12-06;2000;83;5,9;2,3;
2009-12-06;2100;97;6,2;3;
2009-12-06;2200;91;6,1;2,9;
2009-12-06;2300;95;5,7;2,5;
2009-12-07;0000;73;5,7;2,4;
2009-12-07;0100;63;5,7;2,5;
2009-12-07;0200;75;5,2;2,7;
2009-12-07;0300;71;4,7;1,6;
2009-12-07;0400;99;3,8;1,8;
2009-12-07;0500;94;3,8;1,3;
2009-12-07;0600;65;4,8;2;
2009-12-07;0700;79;6,6;2,5;
2009-12-07;0800;76;7;3;
2009-12-07;0900;null;null;null;
2009-12-07;1000;98;5,9;2,8;
2009-12-07;1100;null;null;null;
2009-12-07;1200;88;5,2;2,3;
2009-12-07;1300;112;4,8;1,9;
2009-12-07;1400;null;null;null;
2009-12-07;1500;120;4,2;2,1;
2009-12-07;1600;124;4,4;2;
2009-12-07;1700;104;5,4;1,9;
2009-12-07;1800;101;6,5;2,2;
2009-12-07;1900;112;6,2;2,6;
2009-12-07;2000;null;null;null;
2009-12-07;2100;null;null;null;
2009-12-07;2200;null;null;null;
2009-12-07;2300;null;null;null;
2009-12-08;0000;null;null;null;
2009-12-08;0100;null;null;null;
2009-12-08;0200;null;null;null;
2009-12-08;0300;null;null;null;
2009-12-08;0400;null;null;null;
2009-12-08;0500;null;null;null;
2009-12-08;0600;null;null;null;
2009-12-08;0700;null;null;null;
2009-12-08;0800;null;null;null;
2009-12-08;0900;null;null;null;
2009-12-08;1000;null;null;null;
2009-12-08;1100;null;null;null;
2009-12-08;1200;113;6,6;2;
2009-12-08;1300;123;6;2,6;
2009-12-08;1400;72;7;2,4;
2009-12-08;1500;111;4,9;1,5;
2009-12-08;1600;70;5,9;2,6;
2009-12-08;1700;117;7,6;3,1;
2009-12-08;1800;120;7,6;3,1;
2009-12-08;1900;133;6,8;2,7;
2009-12-08;2000;116;6,7;3,1;
2009-12-08;2100;107;6,1;2,9;
2009-12-08;2200;null;null;null;
2009-12-08;2300;null;null;null;
2009-12-09;0000;null;null;null;
2009-12-09;0100;null;null;null;
2009-12-09;0200;null;null;null;
2009-12-09;0300;null;null;null;
2009-12-09;0400;null;null;null;
2009-12-09;0500;null;null;null;
2009-12-09;0600;null;null;null;
2009-12-09;0700;null;null;null;
2009-12-09;0800;null;null;null;
2009-12-09;0900;null;null;null;
2009-12-09;1000;null;null;null;
2009-12-09;1100;86;5,6;2,4;
2009-12-09;1200;86;6,9;2;
2009-12-09;1300;61;7;3,4;
2009-12-09;1400;82;7,2;2,7;
2009-12-09;1500;81;7,1;2,9;
2009-12-09;1600;81;7,4;3,1;
2009-12-09;1700;88;5,8;2,3;
2009-12-09;1800;88;6;3,1;
2009-12-09;1900;110;6,8;2,9;
2009-12-09;2000;112;6,8;3,5;
2009-12-09;2100;111;6,9;3,2;
2009-12-09;2200;71;7,3;2,7;
2009-12-09;2300;null;null;null;
2009-12-10;0000;null;null;null;
2009-12-10;0100;null;null;null;
2009-12-10;0200;null;null;null;
2009-12-10;0300;null;null;null;
2009-12-10;0400;null;null;null;
2009-12-10;0500;null;null;null;
2009-12-10;0600;null;null;null;
2009-12-10;0700;null;null;null;
2009-12-10;0800;null;null;null;
2009-12-10;0900;null;null;null;
2009-12-10;1000;null;null;null;
2009-12-10;1100;86;4,3;1,5;
2009-12-10;1200;62;5,7;2,4;
2009-12-10;1300;85;5,7;3;
2009-12-10;1400;89;7,5;3,5;
2009-12-10;1500;77;7,5;2,9;
2009-12-10;1600;67;6,7;3,4;
2009-12-10;1700;72;7,2;3,1;
2009-12-10;1800;82;6,9;2,8;
2009-12-10;1900;103;8;3,4;
2009-12-10;2000;73;8,2;4,2;
2009-12-10;2100;81;8,2;3,5;
2009-12-10;2200;69;8,2;3,6;
2009-12-10;2300;83;9,2;3,9;
2009-12-11;0000;74;9,2;3,5;
2009-12-11;0100;70;8,7;2,5;
2009-12-11;0200;84;5,5;1,9;
2009-12-11;0300;null;null;null;
2009-12-11;0400;null;null;null;
2009-12-11;0500;null;null;null;
2009-12-11;0600;null;null;null;
2009-12-11;0700;null;null;null;
2009-12-11;0800;null;null;null;
2009-12-11;0900;null;null;null;
2009-12-11;1000;32;5,5;2,6;
2009-12-11;1100;19;6,8;3,2;
2009-12-11;1200;44;6,9;3,5;
2009-12-11;1300;44;6,4;1,2;
2009-12-11;1400;44;5,1;1,6;
2009-12-11;1500;75;4,6;2,3;
2009-12-11;1600;65;6,1;2,4;
2009-12-11;1700;38;6;2,2;
2009-12-11;1800;80;6,5;2,6;
2009-12-11;1900;68;7,3;3,7;
2009-12-11;2000;87;8,5;3,8;
2009-12-11;2100;61;8,5;3,3;
2009-12-11;2200;52;6,1;2,6;
2009-12-11;2300;null;null;null;
2009-12-12;0000;null;null;null;
2009-12-12;0100;null;null;null;
2009-12-12;0200;null;null;null;
2009-12-12;0300;null;null;null;
2009-12-12;0400;null;null;null;
2009-12-12;0500;null;null;null;
2009-12-12;0600;null;null;null;
2009-12-12;0700;null;null;null;
2009-12-12;0800;null;null;null;
2009-12-12;0900;null;null;null;
2009-12-12;1000;304;11,4;5,1;
2009-12-12;1100;298;12;5,9;
2009-12-12;1200;311;12,7;5,5;
2009-12-12;1300;300;14,9;6,6;
2009-12-12;1400;287;15,4;8,1;
2009-12-12;1500;267;15,4;5,2;
2009-12-12;1600;298;10,9;5;
2009-12-12;1700;274;11,2;5,2;
2009-12-12;1800;273;11,2;6,4;
2009-12-12;1900;276;11,2;4,5;
2009-12-12;2000;281;9;4,2;
2009-12-12;2100;266;8,3;3,8;
2009-12-12;2200;277;8,6;4,1;
2009-12-12;2300;297;7,1;2,9;
2009-12-13;0000;283;8,1;4;
2009-12-13;0100;null;null;null;
2009-12-13;0200;null;null;null;
2009-12-13;0300;null;null;null;
2009-12-13;0400;null;null;null;
2009-12-13;0500;null;null;null;
2009-12-13;0600;null;null;null;
2009-12-13;0700;null;null;null;
2009-12-13;0800;null;null;null;
2009-12-13;0900;null;null;null;
2009-12-13;1000;195;8;2,8;
2009-12-13;1100;190;8;1,6;
2009-12-13;1200;211;3,8;1,3;
2009-12-13;1300;173;4,3;1,8;
2009-12-13;1400;11;4;1,3;
2009-12-13;1500;228;4;1,6;
2009-12-13;1600;283;4,9;1,7;
2009-12-13;1700;273;5,4;1,7;
2009-12-13;1800;279;5,8;2,3;
2009-12-13;1900;101;6;2,9;
2009-12-13;2000;86;7,1;2,7;
2009-12-13;2100;78;7,5;2,8;
2009-12-13;2200;79;6,9;3,5;
2009-12-13;2300;82;6,5;2,8;
2009-12-14;0000;73;7;2,7;
2009-12-14;0100;71;7,4;3,4;
2009-12-14;0200;79;7,7;2,8;
2009-12-14;0300;70;6,5;2,1;
2009-12-14;0400;76;5,8;1,9;
2009-12-14;0500;66;6,3;2,5;
2009-12-14;0600;41;5;1,9;
2009-12-14;0700;38;3,9;1,6;
2009-12-14;0800;null;null;null;
2009-12-14;0900;null;null;null;
2009-12-14;1000;41;4,5;2,2;
2009-12-14;1100;54;4,5;2,1;
2009-12-14;1200;54;5;2,1;
2009-12-14;1300;21;5,3;2,4;
2009-12-14;1400;88;5,3;1,8;
2009-12-14;1500;56;5,3;2,2;
2009-12-14;1600;65;6,6;2;
2009-12-14;1700;71;5,5;2,7;
2009-12-14;1800;59;6;3;
2009-12-14;1900;61;6;2,9;
2009-12-14;2000;87;6,3;2,8;
2009-12-14;2100;69;6,8;3,8;
2009-12-14;2200;76;6,8;2,8;
2009-12-14;2300;67;6,3;2,4;
2009-12-15;0000;68;5,4;2,7;
2009-12-15;0100;84;5,1;2,1;
2009-12-15;0200;60;5,8;2,6;
2009-12-15;0300;69;5,3;2,3;
2009-12-15;0400;64;5,9;2,8;
2009-12-15;0500;55;5,9;1,5;
2009-12-15;0600;70;4,7;2,2;
2009-12-15;0700;null;null;null;
2009-12-15;0800;null;null;null;
2009-12-15;0900;null;null;null;
2009-12-15;1000;6;4,9;1,5;
2009-12-15;1100;16;3,8;1,6;
2009-12-15;1200;40;3,6;1,1;
2009-12-15;1300;282;3,6;1,4;
2009-12-15;1400;313;4,3;1,5;
2009-12-15;1500;145;3,7;1,4;
2009-12-15;1600;311;4,2;1,2;
2009-12-15;1700;281;7,1;1,2;
2009-12-15;1800;127;5,4;2,1;
2009-12-15;1900;111;4,3;1,5;
2009-12-15;2000;94;6,5;2,6;
2009-12-15;2100;71;6,8;2,7;
2009-12-15;2200;71;5,6;2,6;
2009-12-15;2300;71;5,4;3;
2009-12-16;0000;93;5,5;1,5;
2009-12-16;0100;50;6;3,4;
2009-12-16;0200;51;7,2;3,3;
2009-12-16;0300;69;7,5;2;
2009-12-16;0400;24;5,1;2,1;
2009-12-16;0500;30;3,9;1,3;
2009-12-16;0600;null;null;null;
2009-12-16;0700;null;null;null;
2009-12-16;0800;null;null;null;
2009-12-16;0900;null;null;null;
2009-12-16;1000;56;3,3;1,7;
2009-12-16;1100;50;5,5;3;
2009-12-16;1200;22;5,9;2,5;
2009-12-16;1300;334;5,9;2,6;
2009-12-16;1400;343;6,5;2,6;
2009-12-16;1500;258;7,1;2,5;
2009-12-16;1600;9;5,8;2,4;
2009-12-16;1700;290;5,7;1,6;
2009-12-16;1800;81;5,7;2,8;
2009-12-16;1900;105;6,8;2,1;
2009-12-16;2000;54;4,2;1,8;
2009-12-16;2100;25;3,8;1,9;
2009-12-16;2200;33;4,3;,9;
2009-12-16;2300;61;7,9;4,3;
2009-12-17;0000;59;7,7;2,4;
2009-12-17;0100;233;6,8;3;
2009-12-17;0200;159;6,8;1,3;
2009-12-17;0300;44;4,9;2,5;
2009-12-17;0400;null;null;null;
2009-12-17;0500;null;null;null;
2009-12-17;0600;null;null;null;
2009-12-17;0700;null;null;null;
2009-12-17;0800;null;null;null;
2009-12-17;0900;null;null;null;
2009-12-17;1000;296;7,6;3;
2009-12-17;1100;283;6,1;3;
2009-12-17;1200;278;6,3;3,3;
2009-12-17;1300;261;5,6;2,6;
2009-12-17;1400;246;7,8;3,9;
2009-12-17;1500;220;13,7;4,6;
2009-12-17;1600;348;13,7;2;
2009-12-17;1700;38;6,4;3,3;
2009-12-17;1800;164;7,6;1,7;
2009-12-17;1900;205;9,2;,8;
2009-12-17;2000;75;4,6;1,6;
2009-12-17;2100;39;2,7;1;
2009-12-17;2200;67;3,6;1,3;
2009-12-17;2300;null;null;null;
2009-12-18;0000;null;null;null;
2009-12-18;0100;null;null;null;
2009-12-18;0200;null;null;null;
2009-12-18;0300;null;null;null;
2009-12-18;0400;null;null;null;
2009-12-18;0500;null;null;null;
2009-12-18;0600;null;null;null;
2009-12-18;0700;null;null;null;
2009-12-18;0800;null;null;null;
2009-12-18;0900;null;null;null;
2009-12-18;1000;131;6;1,9;
2009-12-18;1100;128;5,8;2,3;
2009-12-18;1200;115;7,4;3,5;
2009-12-18;1300;116;6,4;2;
2009-12-18;1400;74;5,7;1,9;
2009-12-18;1500;70;4,8;1,9;
2009-12-18;1600;100;5;2,4;
2009-12-18;1700;66;5,8;2,3;
2009-12-18;1800;101;6,5;2,6;
2009-12-18;1900;105;8,3;4;
2009-12-18;2000;104;9;3,4;
2009-12-18;2100;95;7,9;3,3;
2009-12-18;2200;97;7,6;3,2;
2009-12-18;2300;106;7,7;3;
2009-12-19;0000;102;7,4;3,2;
2009-12-19;0100;111;7,1;2,7;
2009-12-19;0200;93;6,2;2,2;
2009-12-19;0300;110;5,5;1,7;
2009-12-19;0400;null;null;null;
2009-12-19;0500;null;null;null;
2009-12-19;0600;null;null;null;
2009-12-19;0700;null;null;null;
2009-12-19;0800;null;null;null;
2009-12-19;0900;null;null;null;
2009-12-19;1000;null;null;null;
2009-12-19;1100;34;3,9;1,7;
2009-12-19;1200;60;5,2;2,7;
2009-12-19;1300;55;6,5;3,3;
2009-12-19;1400;21;6,5;2;
2009-12-19;1500;137;6,1;1,2;
2009-12-19;1600;63;5,9;2,4;
2009-12-19;1700;103;7,4;2,5;
2009-12-19;1800;97;7;2,5;
2009-12-19;1900;94;8,2;4,1;
2009-12-19;2000;91;8,8;3,4;
2009-12-19;2100;74;8,8;3,4;
2009-12-19;2200;77;8,1;4,2;
2009-12-19;2300;79;8,3;3,1;
2009-12-20;0000;77;7;2,7;
2009-12-20;0100;74;4,9;2,4;
2009-12-20;0200;62;5,6;3,5;
2009-12-20;0300;86;6,3;2;
2009-12-20;0400;63;6,3;2,3;
2009-12-20;0500;5;4,5;1,7;
2009-12-20;0600;11;3;1,2;
2009-12-20;0700;30;4,4;1,7;
2009-12-20;0800;338;3,4;1,3;
2009-12-20;0900;256;3,2;,8;
2009-12-20;1000;313;3,3;1,4;
2009-12-20;1100;4;3,6;1;
2009-12-20;1200;32;5,7;2;
2009-12-20;1300;9;4,7;1,9;
2009-12-20;1400;59;3,8;1,5;
2009-12-20;1500;251;5,4;2;
2009-12-20;1600;223;9,9;3,7;
2009-12-20;1700;197;9,9;2;
2009-12-20;1800;238;6,3;3,2;
2009-12-20;1900;213;6,7;3,4;
2009-12-20;2000;243;6,7;2,7;
2009-12-20;2100;102;6;2,6;
2009-12-20;2200;79;5,1;1,7;
2009-12-20;2300;97;3,6;1,7;
2009-12-21;0000;82;3;1;
2009-12-21;0100;57;3,5;1,8;
2009-12-21;0200;61;3,8;2,1;
2009-12-21;0300;97;4,5;1,8;
2009-12-21;0400;346;3,8;1,2;
2009-12-21;0500;45;2,7;1,4;
2009-12-21;0600;23;2,6;,7;
2009-12-21;0700;2;2,1;,1;
2009-12-21;0800;308;1,5;,5;
2009-12-21;0900;84;1,7;,9;
2009-12-21;1000;285;1,7;,4;
2009-12-21;1100;65;2,1;,7;
2009-12-21;1200;2;3,3;,9;
2009-12-21;1300;204;3,3;,7;
2009-12-21;1400;255;4,2;1,8;
2009-12-21;1500;249;6,1;3,5;
2009-12-21;1600;254;8;2,8;
2009-12-21;1700;216;5,8;2;
2009-12-21;1800;215;6,2;1,5;
2009-12-21;1900;209;6;1,5;
2009-12-21;2000;202;5,1;1,5;
2009-12-21;2100;83;7,1;2,5;
2009-12-21;2200;85;4,5;2,3;
2009-12-21;2300;97;3,9;1,9;
2009-12-22;0000;41;3,1;1,5;
2009-12-22;0100;58;4,2;2,1;
2009-12-22;0200;188;4,2;,1;
2009-12-22;0300;133;2,5;,4;
2009-12-22;0400;102;3,5;1,4;
2009-12-22;0500;84;3,8;2,4;
2009-12-22;0600;61;4,6;1,5;
2009-12-22;0700;47;4,2;1,9;
2009-12-22;0800;38;4,3;2;
2009-12-22;0900;26;3,8;1,5;
2009-12-22;1000;26;4,2;1,7;
2009-12-22;1100;67;4,3;1,6;
2009-12-22;1200;39;3,8;1,1;
2009-12-22;1300;331;4,4;1,2;
2009-12-22;1400;229;4,2;1;
2009-12-22;1500;295;6,2;1,5;
2009-12-22;1600;152;10,8;2,5;
2009-12-22;1700;59;5,5;,7;
2009-12-22;1800;22;4,5;1,6;
2009-12-22;1900;105;4,3;2,1;
2009-12-22;2000;75;4,1;1;
2009-12-22;2100;91;3,3;1,6;
2009-12-22;2200;84;4,3;1,7;
2009-12-22;2300;79;4,1;1,7;
2009-12-23;0000;100;4,5;2,1;
2009-12-23;0100;72;6,2;2,5;
2009-12-23;0200;64;4,9;2;
2009-12-23;0300;67;4,3;2,2;
2009-12-23;0400;73;5,2;1,9;
2009-12-23;0500;79;5,7;1,4;
2009-12-23;0600;null;null;null;
2009-12-23;0700;null;null;null;
2009-12-23;0800;null;null;null;
2009-12-23;0900;null;null;null;
2009-12-23;1000;50;2,7;1,6;
2009-12-23;1100;43;3,1;,8;
2009-12-23;1200;51;3,9;1,8;
2009-12-23;1300;47;5,9;2,2;
2009-12-23;1400;36;5;2,5;
2009-12-23;1500;71;5,1;2,4;
2009-12-23;1600;111;6,4;2,6;
2009-12-23;1700;317;6,4;,7;
2009-12-23;1800;73;6,2;3,2;
2009-12-23;1900;83;8,2;4;
2009-12-23;2000;70;8,6;3,1;
2009-12-23;2100;83;7,4;2,8;
2009-12-23;2200;97;5,8;2,6;
2009-12-23;2300;76;5,3;1,7;
2009-12-24;0000;94;4,1;1,5;
2009-12-24;0100;74;3,9;1,6;
2009-12-24;0200;88;4;1,4;
2009-12-24;0300;80;3,7;,8;
2009-12-24;0400;37;2,6;,7;
2009-12-24;0500;null;null;null;
2009-12-24;0600;null;null;null;
2009-12-24;0700;null;null;null;
2009-12-24;0800;null;null;null;
2009-12-24;0900;null;null;null;
2009-12-24;1000;null;null;null;
2009-12-24;1100;266;3,4;1;
2009-12-24;1200;60;3,1;1,7;
2009-12-24;1300;29;3,6;1,5;
2009-12-24;1400;359;4,8;2,6;
2009-12-24;1500;341;6,1;3,2;
2009-12-24;1600;286;7,3;3;
2009-12-24;1700;326;5,2;2,2;
2009-12-24;1800;288;5,7;1,5;
2009-12-24;1900;273;4;1,7;
2009-12-24;2000;26;3,5;1,2;
2009-12-24;2100;338;4;2;
2009-12-24;2200;null;null;null;
2009-12-24;2300;null;null;null;
2009-12-25;0000;null;null;null;
2009-12-25;0100;null;null;null;
2009-12-25;0200;null;null;null;
2009-12-25;0300;null;null;null;
2009-12-25;0400;null;null;null;
2009-12-25;0500;null;null;null;
2009-12-25;0600;null;null;null;
2009-12-25;0700;null;null;null;
2009-12-25;0800;null;null;null;
2009-12-25;0900;null;null;null;
2009-12-25;1000;274;3,4;1,4;
2009-12-25;1100;265;5,6;3,2;
2009-12-25;1200;267;6,1;2,7;
2009-12-25;1300;243;4,7;2,2;
2009-12-25;1400;262;6,7;3,3;
2009-12-25;1500;256;6,5;3;
2009-12-25;1600;239;6;2,2;
2009-12-25;1700;243;7,7;3,1;
2009-12-25;1800;222;6,4;2,7;
2009-12-25;1900;244;6,2;3,4;
2009-12-25;2000;218;7,1;2,5;
2009-12-25;2100;96;8,4;2,8;
2009-12-25;2200;142;6,7;,3;
2009-12-25;2300;149;3;,6;
2009-12-26;0000;74;2,3;,4;
2009-12-26;0100;16;3,6;1,4;
2009-12-26;0200;90;2,8;,2;
2009-12-26;0300;97;1,6;,3;
2009-12-26;0400;135;3,8;,6;
2009-12-26;0500;68;2,6;,2;
2009-12-26;0600;76;2,9;1;
2009-12-26;0700;null;null;null;
2009-12-26;0800;null;null;null;
2009-12-26;0900;null;null;null;
2009-12-26;1000;53;3;1,7;
2009-12-26;1100;33;3,5;1,7;
2009-12-26;1200;31;3,7;1;
2009-12-26;1300;63;3,5;1,7;
2009-12-26;1400;54;4,8;1,3;
2009-12-26;1500;327;6,7;2,5;
2009-12-26;1600;299;6,7;2,5;
2009-12-26;1700;283;6,4;2;
2009-12-26;1800;296;4,8;1,5;
2009-12-26;1900;167;6,1;1,8;
2009-12-26;2000;121;7,5;2,5;
2009-12-26;2100;80;6,2;2,5;
2009-12-26;2200;65;6,2;2,4;
2009-12-26;2300;83;5,2;,8;
2009-12-27;0000;40;2,4;,7;
2009-12-27;0100;53;3,4;1,4;
2009-12-27;0200;26;4;1,2;
2009-12-27;0300;null;null;null;
2009-12-27;0400;null;null;null;
2009-12-27;0500;null;null;null;
2009-12-27;0600;null;null;null;
2009-12-27;0700;null;null;null;
2009-12-27;0800;null;null;null;
2009-12-27;0900;null;null;null;
2009-12-27;1000;27;5,1;2,2;
2009-12-27;1100;355;5,1;1,6;
2009-12-27;1200;334;4,7;2;
2009-12-27;1300;324;4,5;1,9;
2009-12-27;1400;305;5,5;3,2;
2009-12-27;1500;263;5,8;2,3;
2009-12-27;1600;301;6,5;2,9;
2009-12-27;1700;261;14,8;4,2;
2009-12-27;1800;221;6,6;1,9;
2009-12-27;1900;168;3,6;1;
2009-12-27;2000;98;3;1,6;
2009-12-27;2100;100;3,6;1,2;
2009-12-27;2200;102;2,5;1,1;
2009-12-27;2300;191;2,1;,1;
2009-12-28;0000;119;2,2;,7;
2009-12-28;0100;173;4,5;,4;
2009-12-28;0200;null;null;null;
2009-12-28;0300;null;null;null;
2009-12-28;0400;null;null;null;
2009-12-28;0500;null;null;null;
2009-12-28;0600;null;null;null;
2009-12-28;0700;null;null;null;
2009-12-28;0800;null;null;null;
2009-12-28;0900;null;null;null;
2009-12-28;1000;null;null;null;
2009-12-28;1100;323;5,1;1,6;
2009-12-28;1200;304;4;,9;
2009-12-28;1300;325;3,6;1,6;
2009-12-28;1400;283;5,6;2,3;
2009-12-28;1500;306;5,8;2,9;
2009-12-28;1600;259;5,8;1;
